id,tenantId,jobType,ownerType,ownerId,status,attempts,maxAttempts,runAfter,payloadJson,lastError,createdAt,updatedAt
cmr27tgj104y3v16zk4yxl40l,default,upsert,character_timeline,cmr27tgig04xov16zas2h5lry,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y4v16zea35qyhe,default,upsert,character_timeline,cmr27tgig04xpv16zd5usb6z7,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y5v16z9g1kbrzi,default,upsert,character_timeline,cmr27tgig04xqv16z8xsg0vs3,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y6v16z8sid6aj6,default,upsert,character_timeline,cmr27tgih04xrv16ze2qf2y24,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y7v16zi3vzqvxv,default,upsert,character_timeline,cmr27tgih04xsv16zxz91et6e,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y8v16z8n8a7t5b,default,upsert,character_timeline,cmr27tgih04xtv16z586zfq9b,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104y9v16zy5qlysvv,default,upsert,character_timeline,cmr27tgih04xuv16zaolqgf37,queued,0,5,2026-07-01T15:13:17.290+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.290Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104yav16z6f7sjkdw,default,upsert,character_timeline,cmr27tgih04xvv16zopcvvem5,queued,0,5,2026-07-01T15:13:17.291+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.291Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104ybv16zv9piueho,default,upsert,character_timeline,cmr27tgih04xwv16z8baa4nil,queued,0,5,2026-07-01T15:13:17.291+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.291Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27tgj104ycv16zhu8r0tzl,default,upsert,character_timeline,cmr27tgih04xxv16z0sqmp1ec,queued,0,5,2026-07-01T15:13:17.291+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:13:17.291Z""}}",,2026-07-01T15:13:17.293+00:00,2026-07-01T15:13:17.293+00:00
cmr27yo1e04ylv16zxir33l5y,default,upsert,chapter,cmr24zobh01rov16z0c34j46e,queued,0,5,2026-07-01T15:17:20.305+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:17:20.305Z""}}",,2026-07-01T15:17:20.306+00:00,2026-07-01T15:17:20.306+00:00
cmr27yo1e04ymv16z84o4zyou,default,upsert,chapter_summary,cmr24zobh01rov16z0c34j46e,queued,0,5,2026-07-01T15:17:20.305+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:17:20.305Z""}}",,2026-07-01T15:17:20.306+00:00,2026-07-01T15:17:20.306+00:00
cmr281yi8050nv16zsft40qk7,default,upsert,character_timeline,cmr281yh60505v16zuw05j99g,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.840+00:00,2026-07-01T15:19:53.840+00:00
cmr281yi8050ov16zpg7tut0y,default,upsert,character_timeline,cmr281yh60506v16zr1s6ypov,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.840+00:00,2026-07-01T15:19:53.840+00:00
cmr281yi9050pv16zrbt36vmm,default,upsert,character_timeline,cmr281yh60507v16zypio9ll0,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.841+00:00,2026-07-01T15:19:53.841+00:00
cmr281yi9050qv16zyhzbxayp,default,upsert,character_timeline,cmr281yh60508v16z18f15ah5,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.841+00:00,2026-07-01T15:19:53.841+00:00
cmr281yi9050rv16zdt65n4fq,default,upsert,character_timeline,cmr281yh60509v16z0nv48e0h,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.841+00:00,2026-07-01T15:19:53.841+00:00
cmr281yi9050sv16zcdv8ugt4,default,upsert,character_timeline,cmr281yh6050av16zd9q7zqso,queued,0,5,2026-07-01T15:19:53.838+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.838Z""}}",,2026-07-01T15:19:53.841+00:00,2026-07-01T15:19:53.841+00:00
cmr281yia050tv16zpvvvvj15,default,upsert,character_timeline,cmr281yh6050bv16zsyw5s429,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050uv16zej5ly40g,default,upsert,character_timeline,cmr281yh6050cv16zsazxdfmw,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050vv16zxnmqa9cp,default,upsert,character_timeline,cmr281yh6050dv16zxk6561az,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050wv16zsovxcici,default,upsert,character_timeline,cmr281yh6050ev16z6fwcmxep,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050xv16zcp733yg2,default,upsert,character_timeline,cmr281yh6050fv16zzdl7r28n,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050yv16z9l6giqtj,default,upsert,character_timeline,cmr281yh6050gv16z86trj66h,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia050zv16z1f11cqct,default,upsert,character_timeline,cmr281yh6050hv16z4vkzxw4d,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia0510v16za67ryl5q,default,upsert,character_timeline,cmr281yh6050iv16zjxllxaph,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yia0511v16zh44c85eg,default,upsert,character_timeline,cmr281yh6050jv16zxurafvl8,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.842+00:00,2026-07-01T15:19:53.842+00:00
cmr281yib0512v16z9rtl524u,default,upsert,character_timeline,cmr281yh6050kv16zfd2uy6wy,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.843+00:00,2026-07-01T15:19:53.843+00:00
cmr281yib0513v16zlbwdgfxo,default,upsert,character_timeline,cmr281yh6050lv16zkkcfv459,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.843+00:00,2026-07-01T15:19:53.843+00:00
cmr281yib0514v16znqrnxzyy,default,upsert,character_timeline,cmr281yh6050mv16z8a5145gj,queued,0,5,2026-07-01T15:19:53.839+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:19:53.839Z""}}",,2026-07-01T15:19:53.843+00:00,2026-07-01T15:19:53.843+00:00
cmr284zwo051av16znjxbu233,default,upsert,chapter,cmr24zobj01rpv16zet3olxnq,queued,0,5,2026-07-01T15:22:15.616+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:22:15.616Z""}}",,2026-07-01T15:22:15.624+00:00,2026-07-01T15:22:15.624+00:00
cmr284zwo051bv16zxdgxfb7f,default,upsert,chapter_summary,cmr24zobj01rpv16zet3olxnq,queued,0,5,2026-07-01T15:22:15.617+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:22:15.617Z""}}",,2026-07-01T15:22:15.624+00:00,2026-07-01T15:22:15.624+00:00
cmr28an48053sv16z9l3hbvro,default,upsert,character_timeline,cmr28an2k053bv16ztr6glyd6,queued,0,5,2026-07-01T15:26:38.981+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.981Z""}}",,2026-07-01T15:26:38.984+00:00,2026-07-01T15:26:38.984+00:00
cmr28an48053tv16z0qx8cs4m,default,upsert,character_timeline,cmr28an2k053cv16zta4s0mhm,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.984+00:00,2026-07-01T15:26:38.984+00:00
cmr28an48053uv16z3jrybucu,default,upsert,character_timeline,cmr28an2k053dv16zpjo1kov1,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.984+00:00,2026-07-01T15:26:38.984+00:00
cmr28an48053vv16zbw6x65kh,default,upsert,character_timeline,cmr28an2k053ev16z3w73of1j,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.984+00:00,2026-07-01T15:26:38.984+00:00
cmr28an49053wv16z7ijivntn,default,upsert,character_timeline,cmr28an2k053fv16zdiedlpd4,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an49053xv16z505j6277,default,upsert,character_timeline,cmr28an2k053gv16zpy0xgmbp,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an49053yv16ztob5fgjh,default,upsert,character_timeline,cmr28an2k053hv16z3dg8j0x3,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an49053zv16zslwp6u2z,default,upsert,character_timeline,cmr28an2k053iv16ziiwx0dn5,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an490540v16zawtzcyco,default,upsert,character_timeline,cmr28an2k053jv16zridhplfg,queued,0,5,2026-07-01T15:26:38.982+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.982Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an490541v16zgl981utw,default,upsert,character_timeline,cmr28an2k053kv16zj9zpb92u,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an490542v16zjv07vurx,default,upsert,character_timeline,cmr28an2k053lv16z58yvemgo,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an490543v16zvhx3uurz,default,upsert,character_timeline,cmr28an2k053mv16z4ncic2wf,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an490544v16zd8ml24up,default,upsert,character_timeline,cmr28an2k053nv16z08d4gj2j,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an4a0545v16znc7hfzti,default,upsert,character_timeline,cmr28an2k053ov16ztzatymu9,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.985+00:00,2026-07-01T15:26:38.985+00:00
cmr28an4a0546v16za6oprdca,default,upsert,character_timeline,cmr28an2k053pv16zcr7nhguq,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.986+00:00,2026-07-01T15:26:38.986+00:00
cmr28an4a0547v16z2grv4t9q,default,upsert,character_timeline,cmr28an2k053qv16z7hsll0dz,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.986+00:00,2026-07-01T15:26:38.986+00:00
cmr28an4a0548v16zajx6lwc0,default,upsert,character_timeline,cmr28an2k053rv16zrobinz9h,queued,0,5,2026-07-01T15:26:38.983+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:26:38.983Z""}}",,2026-07-01T15:26:38.986+00:00,2026-07-01T15:26:38.986+00:00
cmr28ct3z054jv16zyuviv0oz,default,upsert,chapter,cmr24zobt01rqv16zbto61e2r,queued,0,5,2026-07-01T15:28:20.062+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:28:20.062Z""}}",,2026-07-01T15:28:20.063+00:00,2026-07-01T15:28:20.063+00:00
cmr28ct3z054kv16z5hg1xt51,default,upsert,chapter_summary,cmr24zobt01rqv16zbto61e2r,queued,0,5,2026-07-01T15:28:20.062+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:28:20.062Z""}}",,2026-07-01T15:28:20.063+00:00,2026-07-01T15:28:20.063+00:00
cmr28glwe055tv16zlumsveqp,default,upsert,world,cmr28gckq055qv16zu1h7cojr,queued,0,5,2026-07-01T15:31:17.340+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:31:17.340Z""}}",,2026-07-01T15:31:17.342+00:00,2026-07-01T15:31:17.342+00:00
cmr28ibvv056fv16zgxnh5goo,default,upsert,character_timeline,cmr28ibvd055xv16zlz4vd9ky,queued,0,5,2026-07-01T15:32:37.672+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.672Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056gv16zuoc4v4e4,default,upsert,character_timeline,cmr28ibvd055yv16zj1etwwj2,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056hv16zyehx74cz,default,upsert,character_timeline,cmr28ibvd055zv16z8f4uh23l,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056iv16zcvk4iqc4,default,upsert,character_timeline,cmr28ibvd0560v16zxo00faj6,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056jv16zfswz7fow,default,upsert,character_timeline,cmr28ibvd0561v16zsm0h0vf0,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056kv16z31to29dw,default,upsert,character_timeline,cmr28ibvd0562v16z23km39l3,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056lv16zuwq48u6k,default,upsert,character_timeline,cmr28ibvd0563v16zbln54b9p,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056mv16z7hf9ny8q,default,upsert,character_timeline,cmr28ibvd0564v16z40xeg1hl,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056nv16z1dkupm7g,default,upsert,character_timeline,cmr28ibvd0565v16zso4wdoef,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056ov16zqez0jrsf,default,upsert,character_timeline,cmr28ibvd0566v16zru6oz8zl,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056pv16zbj04eg0u,default,upsert,character_timeline,cmr28ibvd0567v16z5fx3lv5s,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056qv16zuvymvqmu,default,upsert,character_timeline,cmr28ibvd0568v16zyqoo3ca4,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056rv16zas4yyo66,default,upsert,character_timeline,cmr28ibvd0569v16z5m54aayy,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056sv16zg3entxkd,default,upsert,character_timeline,cmr28ibvd056av16zemfkj87r,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056tv16z1cucei9g,default,upsert,character_timeline,cmr28ibvd056bv16zkugpex5u,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056uv16zgnbpuiwp,default,upsert,character_timeline,cmr28ibvd056cv16z4hy92mdt,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
cmr28ibvv056vv16zwiwht3c1,default,upsert,character_timeline,cmr28ibvd056dv16zc9swkbzu,queued,0,5,2026-07-01T15:32:37.673+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-01T15:32:37.673Z""}}",,2026-07-01T15:32:37.675+00:00,2026-07-01T15:32:37.675+00:00
