id,novelId,taskId,runId,stepIdempotencyKey,nodeKey,promptAssetKey,promptVersion,modelRoute,provider,model,status,attributionStatus,durationMs,promptTokens,completionTokens,totalTokens,metadataJson,recordedAt,createdAt
cmr275p9i04tiv16zlcaw8j36,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,novel.payoff_ledger.sync,v5,planner,deepseek,deepseek-chat,recorded,task_only,44287,3156,7813,10969,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:54:48.869+00:00,2026-07-01T14:54:48.870+00:00
cmr276oa004ukv16zcs77g16y,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,44019,7007,2370,9377,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:55:34.247+00:00,2026-07-01T14:55:34.248+00:00
cmr278vo204upv16zieorvvjn,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,102719,8107,4261,12368,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zobf01rnv16zemm40alv"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:57:17.136+00:00,2026-07-01T14:57:17.138+00:00
cmr27a1g504uqv16zptzurpop,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,54098,11771,2634,14405,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobf01rnv16zemm40alv"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:58:11.283+00:00,2026-07-01T14:58:11.285+00:00
cmr27coit04vwv16z4jls4nvg,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,123002,8228,7711,15939,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobf01rnv16zemm40alv"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:00:14.497+00:00,2026-07-01T15:00:14.501+00:00
cmr27e6dc04x2v16z4mal6v8q,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,69176,6999,3302,10301,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:01:24.286+00:00,2026-07-01T15:01:24.288+00:00
cmr27ss9f04xav16zkisbotog,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,681381,7787,2814,10601,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zobh01rov16z0c34j46e"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:12:45.841+00:00,2026-07-01T15:12:45.843+00:00
cmr27tgg704xbv16zvvi5xiid,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,31312,9871,1723,11594,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobh01rov16z0c34j46e"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:13:17.189+00:00,2026-07-01T15:13:17.191+00:00
cmr27vf4404yev16zn95sqkcb,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,91444,6631,5079,11710,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobh01rov16z0c34j46e"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:14:48.771+00:00,2026-07-01T15:14:48.772+00:00
cmr27w2bg04yfv16zlclt1szu,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,30049,2684,2841,5525,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobh01rov16z0c34j46e"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:15:18.843+00:00,2026-07-01T15:15:18.844+00:00
cmr27yo0304ygv16zqdxm3rh2,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,121382,6611,7078,13689,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobh01rov16z0c34j46e"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:17:20.257+00:00,2026-07-01T15:17:20.258+00:00
cmr27zg5x04zqv16zwq5j8v1p,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,35714,7026,2282,9308,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:17:56.754+00:00,2026-07-01T15:17:56.757+00:00
cmr280vf304zvv16z3g2n007d,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,66197,7751,3261,11012,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zobj01rpv16zet3olxnq"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:19:03.181+00:00,2026-07-01T15:19:03.183+00:00
cmr281yep04zwv16zqtjdmdhi,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,50491,10519,2771,13290,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobj01rpv16zet3olxnq"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:19:53.709+00:00,2026-07-01T15:19:53.713+00:00
cmr284zvb0516v16zart26ols,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,141682,7187,9514,16701,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobj01rpv16zet3olxnq"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:22:15.574+00:00,2026-07-01T15:22:15.575+00:00
cmr285cw1052av16z63flhd7h,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,novel.payoff_ledger.sync,v5,planner,deepseek,deepseek-chat,recorded,task_only,16564,3162,2364,5526,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:22:32.448+00:00,2026-07-01T15:22:32.449+00:00
cmr2869tb052qv16zmwrkjkan,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,42047,7048,2425,9473,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:23:15.118+00:00,2026-07-01T15:23:15.119+00:00
cmr287m6e052wv16z4m7qtnxp,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,62483,7763,2948,10711,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:24:17.796+00:00,2026-07-01T15:24:17.798+00:00
cmr289bul052xv16z6uw03m4u,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,79893,10568,4464,15032,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:25:37.724+00:00,2026-07-01T15:25:37.725+00:00
cmr289rse0532v16zx5i81ewc,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_patch,novel.review.patch,v1,repair,deepseek,deepseek-v4-pro,recorded,task_only,20573,12251,1292,13543,"{""taskType"":""repair"",""modelRoute"":""repair"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""chapter_patch"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:25:58.380+00:00,2026-07-01T15:25:58.382+00:00
cmr28agmo0533v16zbdwku5nq,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,32144,10581,1843,12424,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:26:30.574+00:00,2026-07-01T15:26:30.576+00:00
cmr28an0p0534v16zr9o6t787,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,8263,618,594,1212,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:26:38.854+00:00,2026-07-01T15:26:38.857+00:00
cmr28ct2b054av16zt3pr4ya1,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,100970,6834,6896,13730,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zobt01rqv16zbto61e2r"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T15:28:20.001+00:00,2026-07-01T15:28:20.003+00:00
cmr2y7af906jiv16zgx8p0qwu,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,114369,4119,5790,9909,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-90fc154d-5499-4c88-a033-dc85ec7dc67d"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:31:52.572+00:00,2026-07-02T03:31:52.581+00:00
cmr2y7zg606jlv16zyz14wabd,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,32378,2278,1605,3883,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-90fc154d-5499-4c88-a033-dc85ec7dc67d"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:32:25.013+00:00,2026-07-02T03:32:25.014+00:00
cmr2yad6p06k7v16z8jqw4h8x,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,110252,4131,6976,11107,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b0fc7935-5747-4b2e-a4b0-c5aa16176c30"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:34:16.127+00:00,2026-07-02T03:34:16.128+00:00
cmr2yarai06kav16zgwjg84y6,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,18260,2355,1015,3370,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b0fc7935-5747-4b2e-a4b0-c5aa16176c30"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:34:34.408+00:00,2026-07-02T03:34:34.409+00:00
cmr2yd2x506kzv16z6st899nz,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,107666,4071,5836,9907,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:36:22.791+00:00,2026-07-02T03:36:22.793+00:00
cmr2yds7806l6v16zxjgdfdfm,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,32732,2669,1379,4048,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:36:55.555+00:00,2026-07-02T03:36:55.556+00:00
cmr2ye2um06lav16z3few6eo8,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,13768,841,837,1678,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:37:09.355+00:00,2026-07-02T03:37:09.357+00:00
cmr2yg9n106lwv16zxgc4nwx9,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,102079,4071,4299,8370,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:38:51.468+00:00,2026-07-02T03:38:51.469+00:00
cmr2yhcyp06m6v16zzxzg7jpu,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,50946,3002,2335,5337,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:39:42.432+00:00,2026-07-02T03:39:42.433+00:00
cmr2yho9y06mav16z77uxxzxr,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,14642,714,970,1684,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:39:57.093+00:00,2026-07-02T03:39:57.094+00:00
cmr2yk20d06mwv16z73wl75vz,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,111040,4071,5225,9296,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:41:48.197+00:00,2026-07-02T03:41:48.204+00:00
cmr2ykwg906n6v16z3kee8hbs,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,39427,2224,1754,3978,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6aac7886-8f4e-4e0e-b90b-26aa7661a747"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:42:27.655+00:00,2026-07-02T03:42:27.657+00:00
cmr2ynyhv06obv16zefty0lky,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,141840,4017,6758,10775,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-8be4f40f-3de4-49eb-91e2-ce50bf58d3b4"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:44:50.273+00:00,2026-07-02T03:44:50.275+00:00
cmr2yonmr06okv16zw94ju1vt,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,32536,2482,1624,4106,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-8be4f40f-3de4-49eb-91e2-ce50bf58d3b4"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:45:22.850+00:00,2026-07-02T03:45:22.851+00:00
cmr2yqjp706pfv16z8afb1say,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,87156,4011,3558,7569,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-ab2d86b1-a562-46e6-9c09-c1ad8bf681af"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:46:51.066+00:00,2026-07-02T03:46:51.067+00:00
